timestamp,user,clasificación,topic,msj
2018-10-11 13:28:21,SamuCastro1425,Negativo,apple,@FlashPCT @mrodriguezott @Apple Confiamos ! Pero yo llevo así desde que salió iOS 11 . Con iOS 10 esto no pasaba ! @Apple
2018-10-11 13:26:01,JM_garcia4,Negativo,apple,"Valiente mierda el soporte tecnico de @Apple Llevo un mes sin un movil el cual estoy pagando, lo enviado dos veces y siguen sin corregirme el fallo! Me informare y pondre las quejas oportunas @AppleSupport"
2018-10-11 13:25:23,SamuCastro1425,Positivo,apple,@FlashPCT @mrodriguezott @Apple Ok gracias
2018-10-11 13:24:27,SamuCastro1425,Neutro,apple,@FlashPCT @mrodriguezott @Apple Cuando saldrá iOS 12.1 ?
2018-10-11 13:21:16,FlashPCT,Neutro,apple,@SamuCastro1425 @mrodriguezott @Apple Bastante. Tenga paciencia y use su iPhone en modo ahorro de energía
2018-10-11 13:19:31,SamuCastro1425,Neutro,apple,@FlashPCT @mrodriguezott @Apple Crees que iOS 12.1 mejorará rendimiento y batería ?
2018-10-11 13:18:31,SamuCastro1425,Negativo,apple,@mrodriguezott @FlashPCT @Apple Yo pienso que iOS 11 es igual que peor jajajaja
2018-10-11 12:40:32,diariosevilla,Neutro,apple,.@Apple  invierte 520 millones en el fabricante europeo de microprocesadores Dialog (@Dialogsemi) https://t.co/g34d6oDvko
2018-10-11 12:37:39,RogersBagginses,Negativo,apple,Pinche @Apple de mierda de nada sirven las putas alarmas de sus dispositivos si no van a sonar cuando tienen que sonar. 🖕🏻🖕🏻🖕🏻
2018-10-11 11:51:12,SamuCastro1425,Negativo,apple,"@ferlajara @Fernando5x1 @Apple Yo tengo un iPhone 7 con menos de un año y ya te digo la batería no me dura nada , tengo muchas opciones desactivadas con el fin de poder ahorrar algo y el modo ahorro activado. @Apple"
2018-10-11 11:48:38,AlbertoSxenick,Neutro,apple,"Los teléfonos móviles de los menores deberían tener tb clave para poder apagarlos, modo avión etc. Al menos dos.  @Apple  Por seguridad. Por ejemplo para evitar robos. https://t.co/r7346pTmtI"
2018-10-11 11:00:28,cadenapolitica,Neutro,apple,Algunos contenidos originales de Apple podrán ser gratuitos si tienes sus productos  #CadenaTech #Starz #HBO @Apple  https://t.co/J8oF6K5lj3
2018-10-11 10:53:41,AlbertoBernalLe,Neutro,apple,"En su opinión, que @Apple saque un modelo de celular nuevo a la venta cada seis meses es:"
2018-10-11 06:00:23,sandranellyhm,Negativo,apple,@Apple Estoy tan arrepentida de haber adquirido Apple Watch serie 3 ya que afecto a mi línea de @telcel y a 3 meses no me dan una solución no se que ya hacer porque sigo pago algo que no me funciona
2018-10-11 03:01:52,Leolucenad,Positivo,apple,Gracias @apple por estos JAMS 🔥😛💀 https://t.co/vQHm1fX9Ls
2018-10-11 02:25:03,oshlerplusmore,Negativo,apple,"Después de instalar Mojave, no puedo acceder a mi sesión. Gracias por el mal día @apple y los que faltan. https://t.co/vev76Qqd0p"
2018-10-11 01:43:18,FranciscoCasso,Negativo,apple,"@Apple Esta carisimo, que locura."
2018-10-11 00:58:41,camiloathem,Negativo,apple,Cómo le puedo decir a @Apple que no me gustó la interfaz de fotos de icloud de iOS 12? Era mejor la anterior
2018-10-11 00:03:06,tavodecoronado,Neutro,apple,@vampipe Creo qué @apple tiene un programa de reemplazo de baterías de iPhone https://t.co/QdsRyCmQX0
2018-10-10 23:28:39,Sandriux26,Negativo,apple,@Apple y su maldicion de los audífonos incómodamente dolorosos y sus cables del diablo🚫
2018-10-10 23:04:34,Ferniprrra,Negativo,apple,Muy mal no poder escuchar música y cargar el celular al mismo tiempo😡😡😡 @apple
2018-10-10 22:51:55,YoSoiTuLSR,Neutro,apple,#YoSoiTu El contenido streaming de @Apple será gratis para usuarios de sus productos https://t.co/j1o5j8AtnA https://t.co/LpbCrXKqgF
2018-10-10 22:44:58,AaronGonco,Negativo,apple,"Hola @Apple, @iShop_Mixup tengo un inconveniente con la duración de batería del  iPhone XS, al momento de comprarlo me mencionaron que las duraciones de la batería sería de hasta 20 hrs, lamentablemente la duración de batería de mi equipo solo es de 10 hrs, ¿que puedo hacer? https://t.co/vjv7eBtZOI"
2018-10-10 22:14:04,Mendezedu,Negativo,apple,Estoy odiando el nuevo macOS Mojave. Vive reiniciándose 😳🔫@Apple @AppleMxico
2018-10-10 22:13:46,robertobarquin,Negativo,apple,"Una tristeza lo que está haciendo #TimCook con .@Apple  Pareciera que solo quiere arrancarte la mayor cantidad de billetes, si por alguna razón quieres ser fiel a #iPhone. Ya de forzarte a reparar tu #MacBookPRO con ellos mejor ni hablamos.  #WorstCEOever  https://t.co/3DtQEZA3Zi"
2018-10-10 21:36:38,omargcasanova,Negativo,apple,No puede ser que siga fallando whats @WhatsApp @Apple son una mierda
2018-10-10 21:21:04,soyunseatibiza,Negativo,apple,Que no os voy a comprar el puto móvil hostia @Apple https://t.co/MqWW5q4Ge2
2018-10-10 20:44:23,josera1423,Negativo,apple,@Apple Dicen que su software y su batería valen pa pura verga
2018-10-10 20:44:01,jm22381,Neutro,apple,"Esto es lo que hace Spektral , la última compañía adquirida por @Apple para que vayan imaginando lo que hará el iPhone de 2019 https://t.co/hU5tY7v9w1 #tech #MachineLearning #AI #chromakey @tjh84"
2018-10-10 20:38:20,edgarkrrillo,Negativo,apple,Es en serio @Apple? Ya no encuentro fundas para iPhone X!! 😞
2018-10-10 20:20:34,AlexdelPaso,Negativo,apple,@maza_sr @MacStoreMx @Apple No sea metiche cabron! Por cierto mismo servicio que iba tardar 3-5 días en la Macstore y 15 mil pesos; me lo hicieron en una hora y por menos de la mitad! Y funcionando perfecto mi MacBook! “Gran servicio” de las Macstore ! Muy acorde al precio de los productos !
2018-10-10 20:17:03,oriol1986,Positivo,apple,¿Os he dicho ya que estoy enamorado del Calendario en el modo oscuro de #macOS #Mojave? Pues eso. Gracias @apple ❤️❤️❤️ https://t.co/HaD9LHRmFA
2018-10-10 20:11:16,Arquera1942ang1,Positivo,apple,@Apple me encantan los iPhone
2018-10-10 19:51:24,maza_sr,Positivo,apple,"@MacStoreMx @AlexdelPaso @Apple Amigos de Mac, no caigan, mi amigo Alejandro se queja de todo todo el tiempo seguro solo quiere cosas gratis!!!!!"
2018-10-10 19:39:29,Rafersp,Positivo,apple,Acabo de experimentar algo y la  respuesta fue muy acertada. Muy bien Siri muy bien @Apple  Hasta ella lo sabe 😂 https://t.co/geSXSl5xiF
2018-10-10 19:29:52,ihellochris,Negativo,apple,@Abrakhadaver Acabo de mirar en la web de @apple y no encuentro la carcasa con batería el iPhone Xs 🤦🏻‍♂️
2018-10-10 19:20:56,as_informatico,Negativo,apple,"@Apple Habré visto ya este anuncio como 30000000 millones de veces cada pocos tuits, de tanto verlo le he cogido un asco bestial a los nuevos terminales de Apple. Os habéis pasado de rosca, el exceso de publicidad ejerce el efecto contrario al deseado."
2018-10-10 19:10:10,Felipe80339948,Neutro,apple,@Apple Llava ya radio FM incorporada?
2018-10-10 19:00:28,LuisGyG,Neutro,apple,💻😮 #LoMásLeído ¿Ya conoces el nuevo sistema operativo de @Apple para las Macs? Te cuento todo lo que necesitas saber del macOs Mojave.  https://t.co/yAGVBXH15L https://t.co/HgADUxoD5a
2018-10-10 18:56:59,jberlana,Positivo,apple,"@CarlosBeneyto @Apple A mi me ha ido finísimo el Air, el mejor portatil que he tenido, sin duda. Pero llevan sin actualizarlo desde 2015, no?"
2018-10-10 18:55:45,CarlosBeneyto,Positivo,apple,@jberlana @Apple Pues me va estupendamente bien la verdad y no me quería gastar +450€ de la diferencia con el pro. Pero tuve que cambiar forzosamente
2018-10-10 18:36:15,carlos_cinico,Negativo,apple,"@elcorteingles No os fiéis mucho. Yo compre a @elcorteingles un @Apple watch. Compromiso de entrega “antes del 11 de octubre” ayer, me retrasan 15 días el compromiso de entrega, sin más explicación ni compensación. Lo sienten, y puedo anular pedido. Yo quiero el reloj!"
2018-10-10 18:31:26,WonderSlugg,Positivo,apple,@Timely91 @Apple Eso haré. @Apple muchas gracias
2018-10-10 18:29:57,srllama22,Negativo,apple,@Apple Note 9 es mejor
2018-10-10 18:18:52,robertobarquin,Negativo,apple,"Asi trata a sus clientes .@Apple 🤮  Como ven #iPhoneX 64Gb de remate en $7,999  Muy probablemente esta siguiendo el camino de #BlackBerry y es tan ciego #TimCook que no se ha dado cuenta."
2018-10-10 18:06:41,WonderSlugg,Negativo,apple,TENER QUE FORMATEAR UN DISCO DURO EXTERNO PARA CAMBIAR EL FORMATO POR QUE MAC NO ACEPTA NTFS PERO POR QUE @APPLE HACÉIS ESO QUERÉIS MATARME O QUE PASA
2018-10-10 18:05:05,cucu_reloj,Negativo,apple,@Apple cómo la cagaron con la entrada de los auriculares y cargador igual! No puedo escuchar música y cargar el celular al mismo tiempo. Todavía los auriculares inalámbricos salen más caro que un celular nuevo!  #apple #iphone
2018-10-10 17:40:39,Rubieldecuba,Positivo,apple,@opinatecno @Apple Esa es la Apple que conozco .la que nos da soluciones en lo que canta un gallo...saludos !!!
2018-10-10 17:31:26,L30_AguilarC,Positivo,apple,"@anavictoriaga iPhone por sobre todo !! Y toda la infraestructura de @Apple hace de mi trabajo y vida más fácil,  No me cambiaría por nada !!"
2018-10-10 17:13:35,OvejaElectrica_,Negativo,apple,"@CompaEVLN @backstreetboys @onedirection @Apple No mames. Neta, estás argumentando mucha pendejada."
2018-10-10 16:55:50,g_revi,Negativo,apple,"¿Alguien más está harto de la cantidad de cables y adaptadores que se necesitan para usar una MacBook? @Apple Y para el celular, o lo cargas o usas audífonos. Hay algo mal ahí ¿no?"
2018-10-10 16:44:28,Teelker,Negativo,apple,"@Apple Dejaros de pantallas de mierda, mi pantalla inrrayable está rayada.... buscad solución a la actualización de iOS que se carga la batería!!!!!"
2018-10-10 16:34:54,AntonioFRojo,Negativo,apple,"Súper arrepentido de haber comprado un MacBook de @Apple , esto es para ricos que no les importe o duela el dinero! Un simple error y se va todo al garete! 😞😞😞😞"
2018-10-10 16:34:28,HuaweiMobileMx,Positivo,apple,"@michipanero1801 @PuercoMorado @Apple Cada quien es libre de usar el equipo que prefiera, sin embargo, los que saben donde está la mejor tecnología nos prefieren a nosotros. 😎"
2018-10-10 16:34:17,MacStoreMx,Neutro,apple,"@AlexdelPaso @Apple Hola Alejandro buen día, nos puedes mandar DM con toda la información por favor lo vamos a ver de forma directa saludos."
2018-10-10 16:33:35,yoongidefense,Positivo,apple,@Apple te amo
2018-10-10 16:27:36,AlexdelPaso,Negativo,apple,"Las @MacStoreMx abren a las 11 pero servicio cliente no abre hasta las 12, si no llevas el documento te cobran 200 pesos... eso agregando que me quieren cobrar 15mil por repararle una tarjeta flash a mi MacBook (ni lo que vale la computadora)! Que asco de servicio @Apple"
2018-10-10 16:21:35,PaisDeMaricadas,Positivo,apple,#Siri de @Apple la tiene muy clara.  #ColombiaMarica https://t.co/pQi9w8wc5I
2018-10-10 16:20:00,38consumer,Neutro,apple,@Apple lanza una campaña para el nuevo #iPhoneXS.  Growth Spurt  https://t.co/E1K6qiDCXK
2018-10-10 15:40:38,Comunidad_ICREA,Neutro,apple,"Cómo se comportan @google, @amazon @Microsoft  y @apple en consumo de energía #renovable según @bloomberg #miercolesdeICREA https://t.co/6GezH0WfH8"
2018-10-10 15:05:48,veronica_uc,Negativo,apple,@Apple que mala la actualización que mandaron 😡
2018-10-10 15:05:44,RamParra,Negativo,apple,@Apple Ahora si se pasaron están carísimos
2018-10-10 14:48:40,ductoslago,Positivo,apple,Creo que @Apple no le ha apostado a mejorar su camara!!! Hasta no ver un cambio significativo regresare a #apple. https://t.co/ZQAapxHtqJ
2018-10-10 14:35:20,kroquejarme,Negativo,apple,Ni un año ha pasado de que compre mi IPhone 7 y ya se descarga rápidamente la pila y se calienta 😡@ServicioTelcel @Telcel @Apple @Profeco
2018-10-10 14:21:30,PodiumPodcast,Positivo,apple,@pencil_ilustra @ElGranApagon @Apple 😍 ¡Lucen bien en cualquier sitio!
2018-10-10 14:14:42,barrdega,Neutro,apple,Lo que debe saber acerca de @Apple macOS Mojave y @VMware Workspace ONE UEM: https://t.co/2qKpFE8k93 https://t.co/166SrnJjce
2018-10-10 13:59:51,EduardoPradanos,Negativo,apple,"@OMsjG @Apple Diooooos, odio eso también. Te deja sin poder usarlo un buen rato cada vez que se acaba la batería..."
2018-10-10 13:50:00,RoyalePeke,Negativo,apple,"Lo unico que le falta a los airpods es poder subir y bajar el volumen, ya sabeis @Apple cabrones"
2018-10-10 13:33:20,cisrael09,Negativo,apple,"Que desastre actualice mi iPhone y está funcionando muy mal,@apple están perdidos!!!!"
2018-10-10 13:32:07,Oncoblogg,Negativo,apple,"Atención penosa en Apple Puerta del Sol. 40 minutos esperando (y lo que queda) para recoger un pedido online, para el que ellos mismos me han avisado ayer diciendo que ya estaba disponible. Un desastre. @Apple"
2018-10-10 12:26:29,lauribelen,Positivo,apple,@cigmx @tuQuejaSuma @Apple @AppleMxico yo lo actualicé y anda Perfecto
2018-10-10 12:15:27,davedsg,Positivo,apple,@Apple Gracias pero yo soy amante de las pantallas más pequeñas. Enamorado de mi SE y esperando nuevo modelo 😊
2018-10-10 12:12:03,ytasier,Negativo,apple,@Google @Apple Aprended a hacer móviles por favor
2018-10-10 11:23:07,jorgeescoba5,Negativo,apple,@Apple Podriais ppner una bateria que valga la pena porfavor
2018-10-10 10:31:45,visioninvisible,Positivo,apple,Original Sin... la Apple I fue la primera computadora vendida por @apple en 1976 y sentó las bases para una de las compañías que cambió definitivamente la industria ~ . . . #apple #applei #computer #personalcomputer #stevejobs #wozniak #history https://t.co/TnmPxhAvVx https://t.co/wnZuBx1819
2018-10-10 09:56:14,sprngdxy,Negativo,apple,el nuevo teclado con la actualización QUE HORROR @Apple se pueden ir a la caca
2018-10-10 09:23:58,moonlxghht,Negativo,apple,mira honestamente me cago en vuestro servicio técnico de mierda mamonazos @Apple
2018-10-10 08:11:33,sergios43604973,Negativo,apple,@Apple otra basura con nombre distinto https://t.co/eZlxFLEmJj
2018-10-10 07:38:06,albafmesa,Negativo,apple,"Os puedo asegurar que cada vez que actualizo me sale, el acoso es real @Apple basta ya😩 https://t.co/9RX5Mda8yq"
2018-10-10 04:29:43,andypazr,Positivo,apple,gracias @Apple https://t.co/uRTLYNK3Sy
2018-10-10 04:13:29,AlexdelPaso,Negativo,apple,Con la novedad de que el cambio de la pieza dañada de mi MacBook cuesta 15 mil pesos! Y mi compu al día de hoy no vale más de 12-13 mil! @Apple algo no me cuadra! 🤔 creo que es un robo vil y descarado lo que cobran de servicios!
2018-10-10 04:04:47,cigmx,Negativo,apple,Yo también tengo esa falla #iphone7Plus después de actualizarlo al ios12 dejo de funcionar el audio @Apple somos muchos afectados y nos quieren cobrar por el reemplazo!! @AppleMxico necesitamos su ayuda @tuQuejaSuma https://t.co/UaN1TxMAZ5
2018-10-10 03:42:28,antoniotwitero2,Negativo,apple,"@samsungmobilemx @Apple y @SamsungMexico ya es lo mismo, ya no sorprenden, sólo agregan memoria ,un nuevo nombre, publicidad y pum 5,000 pesos más. Se siguen fiando de sus ""fieles"" clientes, no se dan cuenta que ya hay mejor competencia, se están tirando a dormir."
2018-10-10 02:45:44,carnato99,Negativo,apple,@Apple menuda castaña los AirPods a los 6 meses la batería de cada auricular dura 2 horas como mucho .. imagínate en medio de una conversación telefónica ... una decepción .. nunca mas
2018-10-10 02:28:00,adolfotabaresg,Positivo,apple,"Como usuario @Apple me alegra que @MacCenter abra tienda en @nuestrouraba y con gran expectativa, no veo la hora de estar viendo estos productos ofrecidos al público de la región. Gracias por creer en #Urabá"
2018-10-10 01:45:13,BauuMas,Negativo,apple,@Apple la concha de tu madreeeeeeeeeeeee
2018-10-10 00:14:36,MariaBarron22,Negativo,apple,"Tampoco me permiten probar el equipo, por que me lo entregan completamente sin pila ! @Apple @Profeco @iShop_Mixup https://t.co/PCtRBUd9V2"
2018-10-09 23:54:56,gustavo_kc,Positivo,apple,"@anavictoriaga .@anavictoriaga IPHONE, no por qué sea mejor, todos son buenos pero la forma de usarlo es más fácil y el flujo de trabajo en un entorno @Apple es bastante agradable y fluido. A mi me funciona bien, depende de tus necesidades será el equipo pero seguro ese te acomodaría muy bien."
2018-10-09 23:52:28,cesarchinese,Neutro,apple,Alguna aplicación de iOS para descargar videos de Facebook en el iPhone?? @Apple #ios #iphone
2018-10-09 23:51:10,djshowjames,Negativo,apple,"@vodafone_es @apple llevo 5 días sin mi iPhone. Es como si llevara un mes.... decidme que día me lo vais a llevar a la tienda arreglado, porfavor!!!!! NO PUEDO MAAAAASSSSSSSSSSSSSS 👊🏻😥"
2018-10-09 23:48:43,MariaBarron22,Negativo,apple,Solo dejo mis órdenes ahí! Y llevo más de 40 min aquí @Apple @Profeco @iShop_Mixup https://t.co/ApEprtvytj
2018-10-09 23:37:40,MariaBarron22,Negativo,apple,Continuando con mi drama en @Apple llegue y todas las personas de servicio se fueron!
2018-10-09 22:43:56,requena079,Negativo,apple,@Apple Se perdió la esencia del iPhone.  Parece un Samsung y no es mamada.
2018-10-09 22:31:43,JoshPamanes,Neutro,apple,@InfoSpyware a partir del update de #MacOSMojave comencé a experimentar lentitud en los procesos de safari y chrome. Instale Antivirus Zap desde #Appstore .  Detectó dos #Adware . Se los comparto para el análisis. @Apple @applesfera @Apple5x1 @apple https://t.co/cFkLXrqpx2
2018-10-09 22:23:43,josetes112,Neutro,apple,Vamosss #ModeUpdate #IOS12 #apple cc/ @Apple https://t.co/3tlzXe2ZFC
2018-10-09 22:23:21,susamarting,Positivo,apple,@Latanace @Apple @el_pais Los de Apple hacen milagros... Crucemos los dedos 🤞🏻🤞🏻🤞🏻🤞🏻
2018-10-09 21:59:38,Garci871,Negativo,apple,"@Apple Mi opinión es que para hacerse 4 fotos, escuchar música, leer los periódicos , visitar alguna que otra página , usar el navegador , wassup y las 4 app de moda aparte de algún q otro juego no hace falta un móvil de 1700 euros"
2018-10-09 21:59:23,hentschelb,Negativo,apple,"Que frustracion, nadie sabe nada del @apple watch series 4 con @Telcel..."
2018-10-09 21:54:35,cfdrok,Negativo,apple,Tengo la actualización de iOS y sigo con el mismo problema del Bluetooth  @Apple @AppleSupport @Apple5x1
2018-10-09 21:45:07,JCRequenaO,Neutro,apple,Todo comenzó en un GARAJE . . . . @apple #SteaveJobs #ElMBAqueEsperabas #Aquora # https://t.co/ovfnkBry5N
2018-10-09 21:44:14,melissaolive1ra,Negativo,apple,@Apple Me estoy deprimiendo
2018-10-09 21:00:08,SoyEntrepreneur,Negativo,apple,#TomaNota  @Apple ya no te dejará reparar tu Mac por tu cuenta 😤  https://t.co/l7lj2wirMC https://t.co/S0to6rusl8
2018-10-09 20:30:00,RevistaCromos,Neutro,apple,@Apple inhabilitaría reparaciones no autorizadas en productos Mac. https://t.co/lpB9bDjGAW https://t.co/NnOEoQ0iTU
2018-10-09 20:20:35,zea_barrios,Positivo,apple,"@Apple Excelente propuesta , funcionarios de la Adm pública deben participar"
2018-10-09 19:56:59,JotaCalderone,Negativo,apple,"El notch es el peor invento de la humanidad, gracias @Apple"
2018-10-09 19:52:14,alegkobi,Negativo,apple,@Apple Os cuesta 50 hacer uno y luego lo vendeis por 1200 por tener una fruta en la parte trasera
2018-10-09 19:37:27,Teelker,Negativo,apple,PUTA MIERDA de última actualización de #IOS @iPhoneEnEspanol @Apple ahora necesito recargar el móvil 3 VECES al día!!!!!!! Pero que coño hacen los que verifican las actualizaciones?????
2018-10-09 19:33:48,lrgh_82,Negativo,apple,@Apple Apple siguen mintiendo y robando a sus clientes
2018-10-09 18:59:04,jesuspasg,Positivo,apple,Condenado. Haciendo lo que amo. @Apple #MacBookPro @iFixit https://t.co/zsYx9tAwkM
2018-10-09 18:28:16,tutziiepop,Neutro,apple,@Apple me llegó un correo bastante extraño sobre una compra... llego en un pdf la confirmación 🤔 https://t.co/fMGOFSaDFk
2018-10-09 18:27:23,Kevinvillaa10,Negativo,apple,joder @apple tus putos earpods son más frágiles que gareth bale y ya es decir
2018-10-09 17:43:20,kindree24,Negativo,apple,"IPhone 6 ambas cámaras muertas y linterna muerta, una mierda el IOS 12 @Apple ladrones qls jaja"
