timestamp,user,clasificación,topic,msj
2018-10-11 05:01:56,mar2cam,Negativo,arsa,"@Aerolineas_AR un vuelo a Nueva York demorado esta noche hasta que se cancela definitivamente por fallas en el avión , se pierde la conexión con otra aerolínea a boston Y LA EMPRESA NO SE HACE CARGO DE NADA?"
2018-10-11 03:56:45,PATO50001,Negativo,arsa,"@Aerolineas_AR Parece que la única que vuela a $699 es Valeria Daneri... los demás (yo incluida), NO VEMOS ESOS PRECIOS EN NINGÚN LADO!!! TODO MENTIRA."
2018-10-11 02:45:28,santidougherty,Negativo,arsa,Arriba del AR1302 @Aerolineas_AR esperando + 1 hora sentados x q no vino camion de nafta entonces el capitan anuncia que pidio ahora de otra compania. #sinnafta Una verguenza ...   para que embsrcamos ? despues hablan de puntualidad.
2018-10-11 02:32:12,arzafran,Negativo,arsa,Mi vuelo no despega porque el camión de combustible no viene. Esperando un camión de ypf que llega tipo 12. Y el coso de las pelis no tiene audio. @Aerolineas_AR sucks.
2018-10-11 02:31:19,acatellani,Neutro,arsa,"@SpottersTUC @SpottersArg @ChamerTUC @Aerolineas_AR @De_aviacion @aeropuertotuc @KikeLippi Capitán, cual es la altura máxima que puede volar el 737Max? (Supongo q viene dada x la presurización)"
2018-10-11 02:26:26,SpottersTUC,Neutro,arsa,En altitud crucero a 37000ft sobre techo de nubes y un cielo increible a dicha altura. Foto de @ChamerTUC en vuelo TUC - AEP en Boeing B737-800 (LV-FQZ) de @Aerolineas_AR  @De_aviacion @SpottersArg @De_aviacion @aeropuertotuc https://t.co/TqRWHTqMtV
2018-10-11 01:41:48,marcelocanton,Positivo,arsa,Tremendos los simuladores de vuelo de @Aerolineas_AR . La sensación de vuelo es taaaan real. Allí practican los pilotos https://t.co/XQNcO5rTuI
2018-10-11 01:32:44,hsmdaily,Positivo,arsa,Un fin de semana largo exitoso para Aerolíneas Argentinas @Aerolineas_AR  @MindeTransporte   https://t.co/bhpKkUyQvy https://t.co/FQqbq9AqZ5
2018-10-11 01:21:07,Bestravel1,Neutro,arsa,El vlo 1659 de @Aerolineas_AR procedente de #Neuquen @AeroNeuquen está demorado. Estima arribar en #Aeroparque a las 23:22 hrs @aa2000oficial @Boeing B737-800 LV-FQY
2018-10-11 01:19:51,Bestravel1,Neutro,arsa,El vlo 1670 de @Aerolineas_AR procedente de #Aeroparque está demorado. Estima arribar en #Neuquen @AeroNeuquen a las 22:59 hrs @aa2000oficial @Boeing B737-800 LV-FSK
2018-10-11 01:03:09,Daffsolange,Positivo,arsa,"@gamba1063 @Aerolineas_AR @GeeneTomlinson la mejooor de todas, nos juntamos y no nos para nadie 😂😆"
2018-10-11 00:54:06,Soleanapios,Neutro,arsa,@Aerolineas_AR una consulta en los vuelosque ofrecen cena y/o almuerzo hay menu infantil?
2018-10-11 00:48:52,ifernandez,Neutro,arsa,"@Aerolineas_AR @Aerolineas_AR hola, como puedo ser parte del programa pasajeros frecuentes?"
2018-10-11 00:39:59,Kris_Rabaglia,Positivo,arsa,@gjamdz @Aerolineas_AR @diazpez @SirChandlerBlog Ahí trate de nuevo y pude. Gracias a todos!  🥳
2018-10-10 23:59:33,paula_albornoz,Neutro,arsa,@Aerolineas_AR como hago para asociar una tarjeta a mi cuenta de aerolineas plus!?
2018-10-10 22:47:04,juani1,Negativo,arsa,@Aerolineas_AR Tiene más letra chica esa publicidad. Chorizos!
2018-10-10 22:46:05,csainato,Negativo,arsa,"@Aerolineas_AR Hola, nunca me dijieron como utilizar las millas"
2018-10-10 21:25:56,Florbustos22,Negativo,arsa,@Aerolineas_AR tengo que hacer una consulta de aerolíneas plus y no me puedo comunicar nunca!!!
2018-10-10 20:31:31,diazpez,Positivo,arsa,"Este fin de semana, @Aerolineas_AR espera un montón de pasajeros usando los servicios.  https://t.co/yaXYZeJyYw"
2018-10-10 20:30:41,Sradelostattoos,Negativo,arsa,@GuruMartinez88 @Aerolineas_AR Siiiiii ! Un afano 😱
2018-10-10 20:30:28,valedelmar33,Negativo,arsa,@Sradelostattoos @Aerolineas_AR Se fue todo a la mierda imagínate q el kg de 🥝 sale 90 pesos jaja
2018-10-10 20:29:17,gcferrari,Negativo,arsa,@Aerolineas_AR Es mentira!!!! No hay una sola oferta a ese precio
2018-10-10 20:28:01,Lucas_futbol_09,Neutro,arsa,@Aerolineas_AR No entendí lo de los tramos. Saludos!
2018-10-10 20:26:43,Sradelostattoos,Negativo,arsa,"Un pasaje en @Aerolineas_AR a San Martín de los Andes en esta ,que ya es temporada baja claramente ,está $ 8500 😱 que pasó (?)"
2018-10-10 20:04:47,Kris_Rabaglia,Positivo,arsa,@diazpez @Aerolineas_AR @SirChandlerBlog Gracias!!!!
2018-10-10 19:25:27,Kris_Rabaglia,Negativo,arsa,¿Es joda esto? Retrasan 10 años al hacerte ir a hacer la cola sin tener que despachar nada. Creo que me hubiese indignado menos si la pagina no andaba... @Aerolineas_AR @diazpez @SirChandlerBlog https://t.co/LixlfITENT
2018-10-10 19:19:20,delocostas,Negativo,arsa,@cyngarciaradio @Aerolineas_AR @JavierJiguacel Cara rotas.
2018-10-10 19:09:02,ViajarSiempre,Positivo,arsa,@Qualityman156 @alanxelmundo @Aerolineas_AR Graciasssss
2018-10-10 19:06:20,crespoclara,Negativo,arsa,@Aerolineas_AR Es una mierda esta promoción por que sólo son saliendo de Bs as
2018-10-10 18:21:26,LuisinaLlanos1,Negativo,arsa,@Aerolineas_AR Nada que ver los precios me salio más barato Andes ida y vuelta es un ida solo de esta promo.
2018-10-10 17:59:47,fdelaorden,Positivo,arsa,Que bien nos trató la tripulación del vuelo 1447 de @Aerolineas_AR desde #Tucumán a #BuenosAires. Amables y siempre con una sonrisa. Dicen que volverán a Tucumán por nuestras empanadas!!! @TucumanTurismo @TurismoNacionAR https://t.co/eFHyR24ggT
2018-10-10 17:43:26,Bagalio_Diego,Negativo,arsa,@Aerolineas_AR Dejen de mentir a la.gente   el.unico. pasaje a 700 es a cordoba no al resto.del.pais.  y tampoco.los valores que dicen al resto.del.pais .existen .  es todo.una farsa
2018-10-10 16:52:31,ocherep,Negativo,arsa,Bochornoso trato de @Aerolineas_AR a los pasajeros en Barajas. Mienten descaradamente por las razones de una demora de 9 horas! No respetan ni las necesidades ni las obligaciones de los pasajeros
2018-10-10 16:31:58,aldomadeira,Negativo,arsa,@Aerolineas_AR Chupamela con la publicidad engañosa!!!
2018-10-10 15:48:38,mvegas2000,Positivo,arsa,@SirChandlerBlog @Aerolineas_AR Ok. Gracias por la data...genio Como siempre
2018-10-10 15:44:33,mvegas2000,Neutro,arsa,@SirChandlerBlog mira en Lujan hay una cabina de un 747 de @Aerolineas_AR https://t.co/GaJXbc5MWJ
2018-10-10 15:43:00,panchada,Neutro,arsa,@maurocaino @Aerolineas_AR T cuento mi experiencia saqué la promo anterior Sta Fe/Bue/Bue/SLT/SLT/Bue/Bue/PRA y todo es según día y hora ...Yo hice Martes primer tramo y seguí miércoles segundo y por ejm Sta Fe /Bue me costó $399 Bue/SLT $799 o sea ida y vta SALTA pagué $1600 y $800 Santa Fe/Bue /Paraná
2018-10-10 15:22:38,RosiMercado,Negativo,arsa,@Aerolineas_AR  Que está pasando que cada vez que llamo al 011 4340-7777 nadie responde con cualquier opción que se elija? Es increíble q desde hace mínimo 2 semanas me quiero comunicar en distintos horarios y me es imposible.
2018-10-10 15:14:13,Cristia20182125,Neutro,arsa,@Aerolineas_AR hola! Tienen oficinas en Capital para comprar pasajes?
2018-10-10 14:44:45,Ferche11,Negativo,arsa,@Aerolineas_AR Son unos truchos !cuando entras a comprar te dice el precio real 7000
2018-10-10 11:02:33,ChristianelDiaz,Negativo,arsa,Un desastre como está @Aerolineas_AR ! Siempre con problemas en las puertas y a último momento se ponen a armarlas. https://t.co/56DEl7ZQDl
2018-10-10 03:12:27,econtarino1,Neutro,arsa,@Aerolineas_AR Hola que tal? como pago el codigo de reserva para un pasaje?
2018-10-10 03:00:38,MaCris1540,Positivo,arsa,@RitucciFernanda @bettyboo1050 @Guillodietrich @Aerolineas_AR No sabes buscar! Familiares viajaron de Corrientes a Buenos Aires x 1000 $ ida y vuelta!!!!!
2018-10-10 02:58:16,DanielaSaulo,Positivo,arsa,@RitucciFernanda @Aerolineas_AR encontré para mayo del 2019 a 1500 cada tramo cuando habitualmente están entre 3500 y 5000 cada tramo para mi fue un golazo
2018-10-10 02:32:32,wertygol,Neutro,arsa,Hola @Aerolineas_AR por qué no sos la primera aerolínea en poner subtítulos en distintos idiomas a las películas que pasan a bordo y lo promocionas como que pensás en la gente hipoacúsica. Capaz te ganás algún premio internacional o algo así. Te dejo la idea.
2018-10-10 01:27:50,anitachehin,Negativo,arsa,@Aerolineas_AR Otra mentira sideral de aerolíneas argentinas recién entré y cuestan una fortuna
2018-10-10 01:05:06,iturramarian,Negativo,arsa,@Aerolineas_AR Dejen de mentir
2018-10-09 23:38:05,NetValue1,Positivo,arsa,"Gracias @Aerolineas_AR por traernos a casa, después de cerrar una gran jornada! #amamosloquehacemos https://t.co/1c7DwJ20yC"
2018-10-09 22:47:36,JaninCarolina,Positivo,arsa,"@Aerolineas_AR Aprovecho para felicitar a la tripulacion del vuelo 1135 Madrid- Bs As Dom 7/10, por la calidez y buena predisposición durante las 12 hs de vuelo. Lo bueno tambien vale decirlo."
2018-10-09 21:58:09,OrugaChina,Negativo,arsa,"@Aerolineas_AR Devolveme mi num de socio, q hace un año pierdo millones de millas"
2018-10-09 21:49:38,Josimohamad,Negativo,arsa,@Aerolineas_AR Una estafa. Un venta de humo. Un verso descomunal. Es publicidad engañosa. No existen esos precios aun mirando varias fechas
2018-10-09 21:42:26,2016cato,Negativo,arsa,@forasteroDibera @Aerolineas_AR Perdón pero la empresa miente con los precios de ésta promoción  o me vas a decir q no?
2018-10-09 21:36:06,quedecis01,Negativo,arsa,"@Aerolineas_AR No solo es info falsa, sino que las tarifas que son más caras no incluyen equipaje ni asiento...  como las low cost que tanto critican y q no quieren dejar operar!"
2018-10-09 21:32:07,RitucciFernanda,Negativo,arsa,@gustinValdes @Aerolineas_AR @DNDConsumidor Son una mentira @Aerolineas_AR ...no existe la promo...busqué diferentes fechas a propósito....y salen desde $5000...@DNDConsumidor
2018-10-09 21:07:47,ErvgomezRosanna,Neutro,arsa,@Aerolineas_AR Que sea TODO EL AÑO las promociones
2018-10-09 21:02:46,DantasMartin,Neutro,arsa,En Mendoza ya promocionan los vuelos de @Aerolineas_AR a Mar del plata para la temporada de verano 2019. https://t.co/dx7Zmx4mnt
2018-10-09 20:57:41,enteturismomza,Positivo,arsa,Directivos de @Aerolineas_AR presentaron la operación de vuelos de verano de la compañía. Se ofrecerá un 15% más de asientos que en 2018. Además se suma Mendoza - Mar del Plata con 5 frecuencias semanales. https://t.co/WaNDSlSqV1
2018-10-09 20:33:24,eltanodegonnet,Negativo,arsa,@Aerolineas_AR Hijos de putaaaaa! De donde sacan esos precios? 19 lucas para 2 desde San Martín de los Andes?!!!
2018-10-09 20:22:52,gmcalvo,Negativo,arsa,@Aerolineas_AR No existe tal promoción busque en todas las opciones y por 700 pesos no voy a ningún lado ...
2018-10-09 20:07:10,forasteroDibera,Positivo,arsa,@Liliana202702 @Aerolineas_AR Gracias
2018-10-09 19:46:15,Marinamdlp,Negativo,arsa,@Aerolineas_AR Algún día responden los reclamos por algún medio? Terrible atención al cliente. Me voy a cambiar de programa de pasajero frecuente 😡
2018-10-09 19:37:52,ViajarSiempre,Positivo,arsa,@ElMundoOk @ViajesChat @iatiseguros @Aerolineas_AR Muchas graciassssssss✈️✈️✈️
2018-10-09 19:35:14,ElMundoOk,Positivo,arsa,@ViajarSiempre @ViajesChat @iatiseguros @Aerolineas_AR ¡Qué preciosidad! #viajeschat
2018-10-09 17:46:15,Leticiaestevez,Positivo,arsa,@Aerolineas_AR es un verdadero orgullo. Da placer viajar por nuestra línea de bandera. 🇦🇷
2018-10-09 17:38:07,MayoCaty,Negativo,arsa,@Aerolineas_AR Intente comprar en las fechas a varios destinos y nunca respetan esa tarifa... #estafa #mentira 😒
2018-10-09 17:18:30,tresge71,Positivo,arsa,A volar se ha dicho! Por @Aerolineas_AR 😊 a la bella Córdoba! https://t.co/5MSjzv9u5g
2018-10-09 17:15:33,ocherep,Negativo,arsa,@Aerolineas_AR hace lo que quiere. Te pasa un vuelo 7 horas y te avisa 24 hs antes...¿ no pueden resolver el problema en este tiempo? Total... el que se jode es el que llega tarde y pierde sus pasajes en Argentina
2018-10-09 16:49:17,Seniorpepinillo,Positivo,arsa,@InfoViajera @Aerolineas_AR Yo no lei pero vi la tabla y es genial
2018-10-09 16:14:55,ferpetris,Positivo,arsa,Cuando uno enumera los motivos para volar por @Aerolineas_AR seguro @malenitaeche es uno! Gracias nuevamente y un abrazo! https://t.co/13l9BC22x4
2018-10-09 16:09:59,malenitaeche,Positivo,arsa,@ferpetris @Aerolineas_AR Uy! Que sorpresa! gracias!  Es mi obligacion! Bienvenido a bordo SIEMPRE! HASTA PRONTO!
2018-10-09 16:03:20,rami101276,Negativo,arsa,@Aerolineas_AR Es mentira esta promo....busque los destinos que busque en las fechas indicadas por Uds. Los precios no son los que dicen.
2018-10-09 15:51:39,InfoViajera,Neutro,arsa,"@misjj40 @todoporviajar @Aerolineas_AR Regionales: variado (algo mejor, algo peor) - Internacionales: sin cambios por ahora"
2018-10-09 15:40:39,ViajarSiempre,Positivo,arsa,@InfoViajera @todoporviajar @Aerolineas_AR Totalmente! Muy aprovechable!!!!
2018-10-09 15:37:38,InfoViajera,Positivo,arsa,@ViajarSiempre @todoporviajar @Aerolineas_AR El cambio en cabotaje es una fiesta
2018-10-09 15:24:36,LioCoria,Neutro,arsa,"hola @Aerolineas_AR si selecciono + de un adulto para comprar pasaje, los precios publicados son x cada pasaje o por todos?"
2018-10-09 15:22:23,alva1508,Negativo,arsa,Siguen entregando las rutas nacionales a empresas extranjeras mientras que a @Aerolineas_AR le siguen quitando rutas. Competencia desleal y buscan el vaciamiento de la aerolínea de bandera. #LosCielosNoSeVenden  https://t.co/uJ76jzudZY
2018-10-09 15:19:06,chinitasolari,Positivo,arsa,@Aerolineas_AR  buenos días quiero agradecer el trato especial q tuvieron con mi madre un servicio excelente  Ida y vuelta
2018-10-09 14:53:30,julidelsolar,Positivo,arsa,"Ayer tuve el privilegio de participar de “Vivir de pie”, con @jeanmaggime, gracias a la invitación de @Aerolineas_AR y @Delta.  Fue una lindísima jornada de aprendizaje y de trabajo en equipo armando bicicletas. Comparto link para sumarse a esta iniciativa https://t.co/HXE45Unel1 https://t.co/latdWCBQFg"
2018-10-09 14:48:20,Luuucilu,Neutro,arsa,@Aerolineas_AR ¿Cuándo ponen 12 cuotas s/i con todas las tarjetas? :(
2018-10-09 14:44:59,DNDConsumidor,Neutro,arsa,"@gustinValdes @Aerolineas_AR ¡Hola! Si encontraste una oferta que te pareció engañosa, podés reclamar acá → https://t.co/VI6XE5CVmb."
2018-10-09 14:36:20,Geocastellino,Negativo,arsa,"@Aerolineas_AR Hola AA, necesito que POR FAVOR me respondan por algun lado, nunca solucionan nada, y como pasajero frecuente siempre pierdo. ME SOLUCIONAN ALGO PORFA?"
2018-10-09 14:16:25,2016cato,Negativo,arsa,@Aerolineas_AR Dejen de mentir!!!! después se quejan de las low cost. Váyanse a cagar!!!!!
2018-10-09 14:09:45,tolesacchini,Negativo,arsa,@Aerolineas_AR  no podes arrancar la cabeza con el precio por un vuelo de cabotaje
2018-10-09 14:07:30,MaraTrad,Positivo,arsa,"Lamentablemente, no se habla ni se escribe lo suficiente en los medios sobre la gran labor de la Fundación Jean Maggi, creada y dirigida por un cordobés ejemplar junto a un maravilloso grupo de personas, y ahora también con el apoyo de empresas como @Aerolineas_AR y @Delta. https://t.co/9r8hEAL9gc"
2018-10-09 13:56:38,JorgeGabaldo,Negativo,arsa,@Aerolineas_AR ESTO ES TODO UNA MENTIRA!!!!! Quiero sacar pasaje NEUQUEN-CORDOBA-NEUQUEN para abril/2019 y no hay a ese precio
2018-10-09 13:48:15,panchada,Positivo,arsa,@Aerolineas_AR #Gracias!! Excelente vuelo!!! https://t.co/uN3hFUjknn
2018-10-09 13:45:22,panchada,Positivo,arsa,@Aerolineas_AR Saque y use promoción anterior a $499...Santa Fe/Bue/Bue/Slt/Bue/Bue/PRA total $2200 #UnRegalo Un tramo a SALTA hoy sale arriba d $2800 1TRAMO y la PROMO dice bien desde.. LEAN BIEN  #GraciasAerolineasArgentinas
2018-10-09 13:00:26,bancoprovincia,Neutro,arsa,¿A dónde te gustaría viajar? Volá por @Aerolineas_AR abonando en cuotas sin interés con tus tarjetas de crédito @bancoprovincia. 🎊✈️🎊 Encontrá toda la info acá: https://t.co/dtbKclm9fZ Promoción válida hasta el 31/12/2018. https://t.co/BFP1cOWqN9
2018-10-09 13:00:03,adrianbarcan,Negativo,arsa,"@Aerolineas_AR Mentirosos y ladrones, bue cpc solo ida casi 7000."
2018-10-09 11:48:46,PabloK75,Neutro,arsa,"El Cóndor despegando de Ezeiza. Hace apenas unos minutos, A330 de @Aerolineas_AR en ascenso rumbo a Miami https://t.co/qnEX8athRD"
2018-10-09 11:02:18,fotomaltes,Negativo,arsa,@Aerolineas_AR Nunca encuentro ese precio.
2018-10-09 04:56:18,belurquiza,Negativo,arsa,"@Aerolineas_AR nos canceló un vuelo luego de hacernos esperar una hora sin dar información precisa, no se hicieron cargo de los gastos extras que nos generan al reprogramarlo y, para rematar, me rompieron la valija. Por supuesto que ante todo se lavaron las manos #unavergüenza"
2018-10-09 02:33:47,ferpetris,Positivo,arsa,"Gracias a toda la tripulación del vuelo 1670 de @Aerolineas_AR, en especial a @malenitaeche comisario de a bordo, calidad humana que todos necesitamos, felicitaciones y 🙏🙏🙏🙏🙏"
2018-10-09 02:09:28,dianaime,Negativo,arsa,"@Aerolineas_AR vuelo a ny 1300 demorado xq no llega la trip, hace tres años que esto no me pasaba, veniamos bien"
2018-10-09 01:47:15,SoledadRox,Negativo,arsa,@Aerolineas_AR Y además te clava para sin aviso y jodete! El viernes estuve 14 hs en aeroparque intentado llegar a Jujuy y tuve que volar vía Salta y después arréglate!
2018-10-09 01:19:57,archila_bonilla,Negativo,arsa,@Aerolineas_AR Es una mentira 6000 mil pesos hasta calafate
2018-10-09 00:15:49,Veronic03116584,Negativo,arsa,"@LATAMAirlinesUS  nunca me devolvieron el valor del equipaje dañado, en los mails decían que lo harían y no fue así, pasaron 6 meses @emirates @Aerolineas_AR @AirEuropa"
2018-10-08 21:46:08,RosaliaKowal,Positivo,arsa,"@Aerolineas_AR Me compré 8 pasajes, ida y vuelta Res-BsAs...$790 el tramo...un lujo! Ésta vez es verdad la promo"
2018-10-08 20:57:23,jimenaroldan,Negativo,arsa,En el mes de Marzo pasado tenia planeado un vuelo a Peru pero x razones personales no pude hacerlo. Ayer finalmente buscamos un nuevo vuelo con @Aerolineas_AR y encontramos un buen precio y casualmente ahora nos dicen q el pago no se procesó.  Era digital y no funciona nada....
2018-10-08 20:46:26,TAbusleme,Negativo,arsa,"@Aerolineas_AR Ahora no nos quieren subir, discriminacion, maltrato y abuso de poder!!!! Eso es esta aerolínea!!!!"
2018-10-08 17:11:14,maurocaino,Negativo,arsa,@Aerolineas_AR Quise comprar Buenos Aires a Jujuy para abril y no tienen esos precios que publican.
2018-10-08 11:39:03,Canal12TrelewTV,Positivo,arsa,"#Trelew contará con 15 mil asientos más de @Aerolineas_AR a partir de la incorporación de más vuelos desde el mes de octubre, con el objetivo de acompañar el inicio de la temporada de pingüinos y la continuidad de ballenas https://t.co/px4qWb8FAM"
2018-10-08 11:36:10,German_m,Positivo,arsa,@nicko737 @Aerolineas_AR Fotón! 👏🏻👏🏻👏🏻👏🏻
2018-10-08 11:09:32,EstacionTrip,Neutro,arsa,Así recibe el aeropuerto de #Trelew cuando llegás en el vuelo directo de @Aerolineas_AR desde #Córdoba para la temporada de 🐧 y 🐳 porque esa es tierra de dinosaurios @CiudadTrelew @ChubutPatagonia https://t.co/ErO8PHP4jz
2018-10-08 02:46:23,ChubutPatagonia,Positivo,arsa,"#Chubut Un cuadro de naturaleza viva, por @juasalas en @lacapitalmdq, que estuvo en #PeninsulaValdés gracias a @Aerolineas_AR y @ChubutPatagonia https://t.co/iprsra337Y"
