2018-10-09 14:16:25,2016cato,@Aerolineas_AR Dejen de mentir!!!! después se quejan de las low cost. Váyanse a cagar!!!!!,Negativo
2018-10-09 14:09:45,tolesacchini,@Aerolineas_AR  no podes arrancar la cabeza con el precio por un vuelo de cabotaje,Negativo
2018-10-09 14:07:30,MaraTrad,"Lamentablemente, no se habla ni se escribe lo suficiente en los medios sobre la gran labor de la Fundación Jean Maggi, creada y dirigida por un cordobés ejemplar junto a un maravilloso grupo de personas, y ahora también con el apoyo de empresas como @Aerolineas_AR y @Delta. https://t.co/9r8hEAL9gc",Positivo
2018-10-09 13:56:38,JorgeGabaldo,@Aerolineas_AR ESTO ES TODO UNA MENTIRA!!!!! Quiero sacar pasaje NEUQUEN-CORDOBA-NEUQUEN para abril/2019 y no hay a ese precio,Negativo
2018-10-09 13:48:15,panchada,@Aerolineas_AR #Gracias!! Excelente vuelo!!! https://t.co/uN3hFUjknn,Positivo
2018-10-09 13:45:22,panchada,@Aerolineas_AR Saque y use promoción anterior a $499...Santa Fe/Bue/Bue/Slt/Bue/Bue/PRA total $2200 #UnRegalo Un tramo a SALTA hoy sale arriba d $2800 1TRAMO y la PROMO dice bien desde.. LEAN BIEN  #GraciasAerolineasArgentinas,Positivo
2018-10-09 13:00:26,bancoprovincia,¿A dónde te gustaría viajar? Volá por @Aerolineas_AR abonando en cuotas sin interés con tus tarjetas de crédito @bancoprovincia. 🎊✈️🎊 Encontrá toda la info acá: https://t.co/dtbKclm9fZ Promoción válida hasta el 31/12/2018. https://t.co/BFP1cOWqN9,Neutro
2018-10-09 13:00:03,adrianbarcan,"@Aerolineas_AR Mentirosos y ladrones, bue cpc solo ida casi 7000.",Negativo
2018-10-09 11:48:46,PabloK75,"El Cóndor despegando de Ezeiza. Hace apenas unos minutos, A330 de @Aerolineas_AR en ascenso rumbo a Miami https://t.co/qnEX8athRD",Neutro
2018-10-09 11:02:18,fotomaltes,@Aerolineas_AR Nunca encuentro ese precio.,Negativo
2018-10-09 04:56:18,belurquiza,"@Aerolineas_AR nos canceló un vuelo luego de hacernos esperar una hora sin dar información precisa, no se hicieron cargo de los gastos extras que nos generan al reprogramarlo y, para rematar, me rompieron la valija. Por supuesto que ante todo se lavaron las manos #unavergüenza",Negativo
2018-10-09 02:33:47,ferpetris,"Gracias a toda la tripulación del vuelo 1670 de @Aerolineas_AR, en especial a @malenitaeche comisario de a bordo, calidad humana que todos necesitamos, felicitaciones y 🙏🙏🙏🙏🙏",Positivo
2018-10-09 02:09:28,dianaime,"@Aerolineas_AR vuelo a ny 1300 demorado xq no llega la trip, hace tres años que esto no me pasaba, veniamos bien",Negativo
2018-10-09 01:47:15,SoledadRox,@Aerolineas_AR Y además te clava para sin aviso y jodete! El viernes estuve 14 hs en aeroparque intentado llegar a Jujuy y tuve que volar vía Salta y después arréglate!,Negativo
2018-10-09 01:19:57,archila_bonilla,@Aerolineas_AR Es una mentira 6000 mil pesos hasta calafate,Negativo
2018-10-09 00:15:49,Veronic03116584,"@LATAMAirlinesUS  nunca me devolvieron el valor del equipaje dañado, en los mails decían que lo harían y no fue así, pasaron 6 meses @emirates @Aerolineas_AR @AirEuropa",Negativo
2018-10-08 21:46:08,RosaliaKowal,"@Aerolineas_AR Me compré 8 pasajes, ida y vuelta Res-BsAs...$790 el tramo...un lujo! Ésta vez es verdad la promo",Positivo
2018-10-08 20:57:23,jimenaroldan,En el mes de Marzo pasado tenia planeado un vuelo a Peru pero x razones personales no pude hacerlo. Ayer finalmente buscamos un nuevo vuelo con @Aerolineas_AR y encontramos un buen precio y casualmente ahora nos dicen q el pago no se procesó.  Era digital y no funciona nada....,Negativo
2018-10-08 20:46:26,TAbusleme,"@Aerolineas_AR Ahora no nos quieren subir, discriminacion, maltrato y abuso de poder!!!! Eso es esta aerolínea!!!!",Negativo
2018-10-08 17:11:14,maurocaino,@Aerolineas_AR Quise comprar Buenos Aires a Jujuy para abril y no tienen esos precios que publican.,Negativo
2018-10-08 11:39:03,Canal12TrelewTV,"#Trelew contará con 15 mil asientos más de @Aerolineas_AR a partir de la incorporación de más vuelos desde el mes de octubre, con el objetivo de acompañar el inicio de la temporada de pingüinos y la continuidad de ballenas https://t.co/px4qWb8FAM",Positivo
2018-10-08 11:36:10,German_m,@nicko737 @Aerolineas_AR Fotón! 👏🏻👏🏻👏🏻👏🏻,Positivo
2018-10-08 11:09:32,EstacionTrip,Así recibe el aeropuerto de #Trelew cuando llegás en el vuelo directo de @Aerolineas_AR desde #Córdoba para la temporada de 🐧 y 🐳 porque esa es tierra de dinosaurios @CiudadTrelew @ChubutPatagonia https://t.co/ErO8PHP4jz,Neutro
2018-10-08 02:46:23,ChubutPatagonia,"#Chubut Un cuadro de naturaleza viva, por @juasalas en @lacapitalmdq, que estuvo en #PeninsulaValdés gracias a @Aerolineas_AR y @ChubutPatagonia https://t.co/iprsra337Y",Positivo
2018-10-07 23:49:48,VOneAeroPasion,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Muy linda!,Positivo
2018-10-07 23:37:05,Vickypuye,"@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Impresionante,Hermosa!!!👏👏👏",Positivo
2018-10-07 23:30:06,mecomolassss,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Espectacular! Como haces esa foto!?,Positivo
2018-10-07 23:25:52,Jorgeavellino,@KikeLippi @nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Muy buena!!!!! 💪💪💪💪,Positivo
2018-10-07 23:12:18,nicko737,@KikeLippi @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Gracias kike!!! 🛫🛫🛫,Positivo
2018-10-07 23:11:36,nicko737,@vickyulf @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Gracias Vicky!!,Positivo
2018-10-07 23:11:30,nicko737,@diazpez @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters JEJJEJE https://t.co/XqfvpWvWJE,Positivo
2018-10-07 23:05:29,vickyulf,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Divina Nico,Positivo
2018-10-07 23:02:38,KikeLippi,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Excelente Nico,Positivo
2018-10-11 20:19:20,TomasCalarco,"deci que todas las empresas son una mierda, pero @fibertel @CableFibertel y su ‘servicio postventa’ es un desastre. Ojalá se fundan",Negativo
2018-10-11 20:08:09,CableFibertel,"@iglesiasmai @fibertel Te respondimos por DM, saludos!",Neutro
2018-10-11 20:02:08,Pensotti11,"Pésimo servicio de @fibertel por esta red, contestan cuando quieren y nunca logran solucionar nada",Negativo
2018-10-11 19:50:31,iglesiasmai,"Hola @fibertel @CableFibertel , por qué me están reclamando el pago de una factura diciendo que está vencida cuando no es así? Además de haber prometido bonificación por su mal accionar hace meses y nunca haberla aplicado? https://t.co/qYoj2AW1oD",Negativo
2018-10-11 19:32:46,EmilioAmendola1,"Vamos a mostrar lo que sucede . Leamos la letra chica , hasta 250gb en internet por cable. Son las ratas máximas, no es ilegal, es gil, porque además de tener casi un monopolio de las comunicaciones , joden a los usuarios lo más posible @CableFibertel @fibertel @ServCablevision https://t.co/sOgKqSmYcK",Negativo
2018-10-11 19:23:14,CableFibertel,"@EmilioAmendola1 @fibertel EmilioAmendola1 Buenas tardes, te respondí por DM.",Neutro
2018-10-11 19:15:40,EmilioAmendola1,"No se puede creer, lo indignado que estoy, además de limitar la velocidad porque supuestamente 'se colapsan los nodos' sino que no te permiten volver a la velocidad en la que se navega, ninguna otra empresa hace esto, solo ustedes @CableFibertel @fibertel @ServCablevision",Negativo
2018-10-11 19:03:55,EmilioAmendola1,"Vergüenza @CableFibertel @fibertel  Limitan la velocidad de internet , y ni lo dicen , hay que leer la letra muy chica para realmente darse cuenta que después de un consumo (bajísimo) te recortan la velocidad al mínimo, solo para romperte las pelotas , porque no se puede volver",Negativo
2018-10-11 18:59:15,sareak,@fibertel ayer se corto unas 15 veces hoy directamente no anda. Si no lo van a arreglar al menos compensenme economicamente.,Negativo
2018-10-11 18:47:13,Fornarigasoli,"La gente de @fibertel  vino a mi casa tres veces con la de hoy, no mandan pseudotécnicos a ""arreglar"" la conexión y sigue sin funcionar. PERO LA BOLETA TE LA COBRAN IGUAL EH... @noAndaFibertel",Negativo
2018-10-11 17:56:01,yablonovich,@infobae Por culpa de @fibertel como siempre.,Negativo
2018-10-11 16:46:58,candelagiuliana,@fibertel la concha de tu madre,Negativo
2018-10-11 15:37:37,Gundisalv,"@Carlos_Moltini @fibertel hace ya más de 15 hs que hice un reclamo y sigo sin poder acceder al sitio que quiero, con cualquier otro ISP se puede. Necesito solución urgente.",Negativo
2018-10-11 15:04:14,PabloCappone,@fibertel @CableFibertel zona devoto sin servicio usuario Pablo Cappone por favor lo necesito para laburar,Negativo
2018-10-11 14:24:07,CableFibertel,@beluuuchi89 @fibertel ¡Hola! Soy Amelia. Te mandé un DM.,Neutro
2018-10-11 14:21:38,beluuuchi89,"Hola, me funciona mal internet desde temprano, llame dos veces y las dos veces mientras hablaba, pasados 15 minutos me cortaron, estaba haciendo el procedimiento de desenchufar y eso...necesito que lo solucionen sin perder tanto tiempo, gracias @CableFibertel @fibertel",Negativo
2018-10-11 13:45:15,GuidoBorzaga,"Cuando quieren, @fibertel y @CableFibertel son un corso a contramano... los mandas a espiar y tocan timbre.. https://t.co/U4n3AVFFHC",Negativo
2018-10-11 13:28:34,Gundisalv,"Respuesta de @fibertel ""Gonzalo, me acaban de informar que nuestro módem no tiene acceso al Ftp que querés acceder. Tampoco es posible tener una Ip fija, ya que nuestro equipo por defecto vienen ya de fábrica. Saludos!"" INCREIBLE LO INÚTILES Y LADRONES",Negativo
2018-10-11 12:37:40,apblengino,@fibertel 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 Quiero que me den el SERVICIO por el que pago una FORTUNA!!!!!,Negativo
2018-10-11 12:26:45,apblengino,@fibertel necesito una solución,Neutro
2018-10-11 11:04:18,MLaura_Lastres,"@buentelefe hace comunicación con @SilvanaGiudici del @ENACOMArgentina y ... no hay buena señal, se corta la comunicación. No tiene remate. Lo que me hace acordar a lo mal que funciona @fibertel porque todo me lleva a ellos ...",Negativo
2018-10-11 10:50:39,apblengino,"Ahora que @fibertel en monopolio de internet, te fobran una fortuna por un servicio que no funciona 😡",Negativo
2018-10-11 03:24:11,enzomacg,"@____KAOS_____ @CableFibertel @fibertel me descarga a 4 mbps, con suerte 4.4",Negativo
2018-10-11 02:56:40,EliasLewa,@claudiosavoia @MariaLujan_Rey 5to día e internet sigue andando mal @fibertel PONGANSE LAS PILAS!!! espero que esta vez que venga el técnico no me haga reiniciar el router como todas las veces y se tome el palo,Negativo
2018-10-11 02:52:45,BauDarino,"La re putisima madre que te parió @fibertel . Hace días estoy con la señal que va y viene, se pueden ir a la puta que los pario. Mañana me bajo.",Negativo
2018-10-11 02:42:34,MiliMacias9,@fibertel cada día anda un poco peor,Negativo
2018-10-11 02:20:15,xsamskellington,No saben lo que me estresa pelearme con @fibertel para que me brinden el servicio que pago. Estoy harta realmente.,Negativo
2018-10-11 02:11:23,Chuca,@ultraalto @fibertel @CableFibertel @iplanliv Estoy esperando que llegue a la cuadra.,Neutro
2018-10-11 01:01:20,santiagoguasch,@fibertel hace dos horas q no tengo internet,Negativo
2018-10-11 00:00:43,marepica,@fibertel no me anda internet y estoy hace 40 min en línea de espera en el teléfono,Negativo
2018-10-10 23:41:35,ekiszkurno,@fibertel La respuesta fue totalmente insuficiente.,Negativo
2018-10-10 22:48:24,xsamskellington,Che @fibertel estoy hace dos horas con corte de internet y no puedo trabajar...,Negativo
2018-10-10 22:03:00,KaryAbbiati,@CableFibertel @fibertel Un desastre el servicio. La 2° vez que no hay servicio en la semana. Y cada vez sale más caro. Una vergüenza.,Negativo
2018-10-10 21:32:51,overcloners,@ENACOMArgentina Porque no ayudan al usuario como lo tienen que ayudar @fibertel van tres dias este mes que no me da internet y no me atieneden ni me dan numero de reclamo que hago sigo sin internet?,Negativo
2018-10-10 16:20:05,Jarganarasarge,@fibertel Hoy cortes y muy baja señal. Hablando de baja si seguimos así daría de baja al servicio. Espero soluciones,Negativo
2018-10-10 15:41:39,dr_muelita,"@fibertel les hable por dm, gracias",Positivo
2018-10-10 14:55:02,_JuanMS,"Son una reverenda bosta, hijos de la mierda, brinden un servicio como corresponde. Nadie les paga tanta plata para que funcionen tan como el orto, monopólicos, garcas e inoperantes de mierda. Arreglenme el internet o páguenme el abono del teléfono soretes @fibertel",Negativo
2018-10-10 10:50:45,emichib,Otra vez @Fibertel sin servicio. Y responde una máquina. Ayer y hoy lo mismo,Negativo
2018-10-10 03:50:39,FranAcerbo,@fibertel  La concha de tu madre! Que empresa ineficiente!,Negativo
2018-10-10 02:40:47,ArribalzagaJere,@PeraltaTincho @fibertel Ya andaaa,Positivo
2018-10-10 01:54:57,miguelgvm,Queres ver @YouTube o @NetflixLAT ? No contrates @fibertel porque te va a pasar esto #Estafa #PesimoServicio https://t.co/yG47D4OjbN,Negativo
2018-10-10 01:27:43,elRuKet,Una noche más que @fibertel me deja sin servicio. 9 días corridos que me cortan el servicio que me cobran por adelantado. Esta semana me cambio de proveedor.  #estafa #fraude #robo #ladrones #mentirosos,Negativo
2018-10-10 00:57:06,MauroRamirez789,@CableFibertel @fibertel  que pasa con la señal? No hay internet en todo el país o me parece a mí? 🤔,Neutro
2018-10-10 00:41:58,CableFibertel,@PhoebeCaul @fibertel Te dejé un DM.,Neutro
2018-10-10 00:30:34,PhoebeCaul,"@CableFibertel @fibertel Hola!! una vez más, PÉSIMA señal del servicio durante toda la tarde. Me podrán informar qué sucede? muchas gracias",Negativo
2018-10-09 23:32:44,CableFibertel,"@PatriciaGobbi @fibertel Te respondimos por DM, saludos.",Positivo
2018-10-09 22:11:44,Jarganarasarge,@fibertel qué porquería el servicio de wifi ..... porqué se corta tantooo!??,Negativo
2018-10-09 21:11:05,Arodriguez3_,@fibertel la concha de tu madre hace 2 dias estoy sin wifi,Negativo
2018-10-09 18:12:59,CableFibertel,@asilvarossi @fibertel Te respondimos por DM.-,Positivo
2018-10-09 17:37:42,asilvarossi,@CableFibertel @fibertel Ya fue respondido.,Positivo
2018-10-09 14:55:25,BallesterRuben,@RuSzuchmacher @fibertel Tuve que hacer reclamo on line y ahí si me dieron bola,Positivo
2018-10-09 14:36:56,agustttttina,@fibertel hola! Les mande un DM hace un rato con un problema que estoy teniendo,Neutro
2018-10-09 14:15:18,marioclep,"Hola @fibertel. Les dejé un DM, favor de responder a la brevedad. Gracias.",Neutro
2018-10-09 11:11:04,RuSzuchmacher,Uno llama a @fibertel que no funciona y no hay modo de que te atienda una persona. Hacen tiempo para que uno siga pagando un servicio deficiente.,Negativo
2018-10-09 08:20:15,GuidoVignoli,@fibertel buenas. Desde ayer no tengo internet. Se ponen las pilas y lo solucionan? Gracias!,Negativo
2018-10-09 05:39:39,NegroBordon,@Joaco_bustamant @fibertel Más que fibra óptica usan crayones estos hijos de puta,Negativo
2018-10-09 05:38:58,Joaco_bustamant,"@NegroBordon @fibertel Nos dejo rengos, que se metan la fibra óptica en el ojete",Negativo
2018-10-09 05:19:41,NegroBordon,Ni @lacasadepapel hizo un robo tan grande como ustedes @fibertel,Negativo
2018-10-09 05:18:23,NegroBordon,@Joaco_bustamant @fibertel él es un visionario y predijo la bronca que yo iba a tener en este momento,Negativo
2018-10-09 05:12:07,canalire3,@fibertel la concha de tu madre,Negativo
2018-10-09 05:08:44,NegroBordon,@fibertel si serán soretes que no dejan jugar un puto partido del fifa tranquilo que se cae todo su wifi de mierda la puta que los parió,Negativo
2018-10-09 03:41:32,lautijunin,@fibertel mediocres hijos de puta. Que servicio patético ofrecen. Vive más caído que mis pelotas cuando los llamo al 0800. Forros,Negativo
2018-10-09 03:35:07,Lucaas_Si,@fibertel prefiero que me operen a corazón abierto con una cuchara oxidada antes de volver a contratar su servicio. Pedazos de hijos de puta,Negativo
2018-10-09 01:49:14,Fran_Arraztoa01,Caen 2 gotas y @fibertel ya cagó fuego,Negativo
2018-10-08 22:54:39,CableFibertel,@LadyMishu_ @fibertel Hola Mica te respondí por DM. Saludos.,Neutro
2018-10-08 22:23:25,braiian_soriia,Mas de un mes hace que @CableFibertel @fibertel tiene que arreglar la conexión de Internet que andaba intermitente. Ahora hace del sábado que estamos sin servicio y  no arreglan nada! #ServicioDeMierda,Negativo
2018-10-08 20:11:07,CableFibertel,"@lulujromero @fibertel Buenas tardes, te enviamos un DM",Neutro
2018-10-08 20:04:56,Mirmeralex,@fibertel Buenas tardes necesito hacer una consulta por favor,Neutro
2018-10-08 18:12:41,star_polin,@CableFibertel @fibertel como siempre me dejan colgada a la mitad de las consultas o reclamos!!!,Negativo
2018-10-08 17:21:34,CableFibertel,"@vicky__r @fibertel Buenas tardes Vicky, mi nombre es Matias. Te pido que nos sigas y envies el DNI del titular por DM asi lo vemos.",Neutro
2018-10-08 17:17:44,CaritoVelo,@DNDConsumidor @fibertel @CableFibertel sigo sin respuesta,Negativo
2018-10-08 03:24:09,PerezaDiurna,"Día a día aumenta tu monopolio, día a día empeora tu servicio.  La puta madre @CableFibertel @fibertel. Den un servicio decente!!!",Negativo
2018-10-07 13:15:55,LaEclectica,@fibertel @CableFibertel Ya está. Gracias @CableFibertel,Positivo
2018-10-06 22:43:37,Florenciaipa,Son un desastre @fibertel,Negativo
2018-10-06 22:32:55,Lauticabj99,@fibertel te odio a vos y a tu servicio de mierda,Negativo
2018-10-06 22:03:52,Agustinasozzi,Qué desastre el servicio @fibertel,Negativo
2018-10-06 17:06:49,PanchoLozano4,La concha de tu madre @fibertel,Negativo
2018-10-06 16:46:38,ImanoISuarez,"@miguealem @fibertel Son unos culeados, los llamas y tardan tres horas en atenderte y te hacen apretar mil botones.",Negativo
2018-10-06 12:59:10,fueradesincro,"@CableFibertel @fibertel manga de estafadores, soretes.",Negativo
2018-10-06 04:32:28,VictoriaBenito8,"@fibertel no me dejan terminar de ver la serie, los odio. Son el peor internet q existe 🖕",Negativo
2018-10-06 03:48:42,PatuRodriguez,"Me harté que ande mal wifi, HARTA! @CableFibertel @fibertel",Negativo
2018-10-06 03:41:16,saanzx,@fibertel sos una pija vos y tu servicio la concha de tu madre,Negativo
2018-10-06 01:16:50,elRuKet,Para variar una noche más en la que el servicio de Internet de @fibertel no funciona..... Ya cansa esto....,Negativo
2018-10-05 22:14:39,CableFibertel,@_subiduwu @fibertel Hola! Te invito que nos sigas y me brindes por MD el Número de Cliente o DNI del Titular para ayudarte. Saludos!,Neutro
